# Title: February 2025 Global Gridded Precipitation
# Units: Millimeters
# Base Period: 1991-2020
# Missing: -9,999.00
Latitude,Longitude,Value,Anomaly,Rank,Mean
56.25,88.75,28.17,1.72,33,26.45
56.25,91.25,24.77,4.11,38,20.66
56.25,93.75,24.57,7.03,41,17.54
56.25,96.25,25.75,7.8,41,17.95
56.25,98.75,23.4,5.26,41,18.14
56.25,101.25,18.01,3.01,35,15
56.25,103.75,17.21,1.25,30,15.96
56.25,106.25,16.49,-1.08,24,17.57
56.25,108.75,17.99,2.07,32,15.92
56.25,111.25,16.02,1.54,34,14.48
56.25,113.75,11.4,3.49,40,7.91
56.25,116.25,9.69,2.61,37,7.08
56.25,118.75,7.69,1.01,30,6.68
56.25,121.25,9.27,0.84,30,8.43
56.25,123.75,12.08,0.77,28,11.31
56.25,126.25,12.65,0.71,28,11.94
56.25,128.75,12.1,1.19,30,10.91
56.25,131.25,13.73,3.12,35,10.61
56.25,133.75,13.17,2.06,31,11.11
56.25,136.25,19.47,2.77,29,16.7
56.25,138.75,26,6.51,31,19.49
56.25,141.25,16.98,0.41,27,16.57
56.25,143.75,13.19,-7.28,17,20.47
56.25,146.25,15.35,-12.49,17,27.84
56.25,148.75,20.58,-14.26,16,34.84
56.25,151.25,26.32,-21.29,15,47.61
56.25,153.75,55.36,0.55,33,54.81
56.25,156.25,34.3,-10.3,21,44.6
56.25,158.75,37.78,-10.72,17,48.5
56.25,161.25,67.81,-21.81,15,89.62
56.25,163.75,104.43,22.54,36,81.89
56.25,166.25,120.69,30.54,37,90.15
56.25,168.75,94.2,21.14,39,73.06
56.25,171.25,90.24,13.05,33,77.19
56.25,173.75,87.3,10.03,30,77.27
56.25,176.25,86.94,5.73,30,81.21
56.25,178.75,79.31,-3.34,24,82.65
56.25,181.25,76.34,-10.91,20,87.25
56.25,183.75,64.48,-24.06,15,88.54
56.25,186.25,67.35,-25.48,8,92.83
56.25,188.75,66.56,-26.29,8,92.85
56.25,191.25,78.16,-17.2,13,95.36
56.25,193.75,109.52,8.09,28,101.43
56.25,196.25,120.48,16.05,32,104.43
56.25,198.75,90.55,1.5,24,89.05
56.25,201.25,59.35,-9.34,21,68.69
56.25,203.75,64.93,1.73,26,63.2
56.25,206.25,76.4,-55.02,6,131.42
56.25,208.75,64.92,-53.7,6,118.62
56.25,211.25,53,-49.09,4,102.09
56.25,213.75,58.55,-46.61,4,105.16
56.25,216.25,62.45,-47.88,5,110.33
56.25,218.75,64.06,-50.3,4,114.36
56.25,221.25,84.11,-35.15,11,119.26
56.25,223.75,101.16,-81.46,4,182.62
56.25,226.25,159.5,-58.9,17,218.4
56.25,228.75,95.47,-36.08,13,131.55
56.25,231.25,50.29,-19.31,13,69.6
56.25,233.75,25.85,-15.38,11,41.23
56.25,236.25,20.49,-11.61,12,32.1
56.25,238.75,15.49,-10.61,9,26.1
56.25,241.25,9.1,-10.82,4,19.92
56.25,243.75,8.62,-9.52,5,18.14
56.25,246.25,9.57,-7.21,12,16.78
56.25,248.75,12.62,-2.19,18,14.81
56.25,251.25,12.61,-7.17,11,19.78
56.25,253.75,15.71,-6.7,16,22.41
56.25,256.25,21.09,3.66,32,17.43
56.25,258.75,17.88,3.25,32,14.63
56.25,261.25,17.12,1.87,30,15.25
56.25,263.75,15.25,0.68,26,14.57
56.25,266.25,12.93,-1.44,26,14.37
56.25,268.75,10.34,-4.67,15,15.01
56.25,271.25,7.7,-7.64,8,15.34
56.25,273.75,6.82,-10.54,5,17.36
56.25,276.25,12.7,-3.24,16,15.94
56.25,278.75,17.8,0.67,22,17.13
56.25,281.25,29.78,9.91,39,19.87
56.25,283.75,8.68,-10.44,2,19.12
56.25,286.25,9.82,-7.37,7,17.19
56.25,288.75,15.11,-4.9,16,20.01
56.25,291.25,22.54,-3.14,24,25.68
56.25,293.75,23.48,-4.68,25,28.16
56.25,296.25,37.06,-5.57,26,42.63
56.25,298.75,62.02,-13.7,20,75.72
56.25,301.25,72.38,-12.91,13,85.29
56.25,303.75,101.98,12.04,37,89.94
56.25,306.25,118.36,-1.41,26,119.77
56.25,308.75,123.1,-4.04,24,127.14
56.25,311.25,121.69,-12.51,20,134.2
56.25,313.75,130.91,-1.96,24,132.87
56.25,316.25,117.32,-16.91,15,134.23
56.25,318.75,102.15,-31.22,10,133.37
56.25,321.25,110.28,-23.38,12,133.66
56.25,323.75,134.81,-0.82,26,135.63
56.25,326.25,161.37,20.84,37,140.53
56.25,328.75,162.37,23.39,37,138.98
56.25,331.25,148.92,11.91,31,137.01
56.25,333.75,136.87,-1.23,24,138.1
56.25,336.25,160.59,21.55,33,139.04
56.25,338.75,141.29,4.55,26,136.74
56.25,341.25,136.48,3.88,24,132.6
56.25,343.75,152.07,20.85,34,131.22
56.25,346.25,189.2,62.2,45,127
56.25,348.75,195.78,68.98,45,126.8
56.25,351.25,140.95,-0.88,26,141.83
56.25,353.75,125.4,-83.29,11,208.69
56.25,356.25,86.28,-46.9,14,133.18
56.25,358.75,68.18,-11.17,25,79.35
58.75,1.25,97.05,-26.95,15,124
58.75,3.75,83.5,-37.79,8,121.29
58.75,6.25,111.02,-93.9,13,204.92
58.75,8.75,55.92,-27.66,18,83.58
58.75,11.25,44.88,-21.6,18,66.48
58.75,13.75,22.62,-28.21,4,50.83
58.75,16.25,13.9,-27.06,2,40.96
58.75,18.75,14.29,-27.73,3,42.02
58.75,21.25,19.99,-38.02,5,58.01
58.75,23.75,17.78,-47.66,4,65.44
58.75,26.25,14.13,-49.03,1,63.16
58.75,28.75,27.92,-34.03,5,61.95
58.75,31.25,46.03,-11.87,17,57.9
58.75,33.75,42.03,-22.4,8,64.43
58.75,36.25,31.14,-35.5,6,66.64
58.75,38.75,29.91,-37.41,5,67.32
58.75,41.25,32.2,-33.54,6,65.74
58.75,43.75,34.12,-27.69,6,61.81
58.75,46.25,36.34,-18.95,12,55.29
58.75,48.75,35.3,-18.2,11,53.5
58.75,51.25,30.19,-18.53,12,48.72
58.75,53.75,34.86,-8.72,21,43.58
58.75,56.25,40.44,-4.19,22,44.63
58.75,58.75,43.64,0.05,26,43.59
58.75,61.25,34.66,4.5,28,30.16
58.75,63.75,27.16,-4.86,21,32.02
58.75,66.25,20.87,-10.07,10,30.94
58.75,68.75,23.59,-10.44,12,34.03
58.75,71.25,30.23,-5.62,16,35.85
58.75,73.75,35.82,0.1,22,35.72
58.75,76.25,42.55,7.42,33,35.13
58.75,78.75,36.93,4.66,32,32.27
58.75,81.25,31.06,1.54,31,29.52
58.75,83.75,33.56,-0.23,25,33.79
58.75,86.25,34.24,1.05,29,33.19
58.75,88.75,33.29,2.45,30,30.84
58.75,91.25,33.44,4.44,31,29
58.75,93.75,33.26,7.45,39,25.81
58.75,96.25,28.54,7.77,41,20.77
58.75,98.75,21.43,4.29,38,17.14
58.75,101.25,19.92,4.93,42,14.99
58.75,103.75,19.98,4.81,41,15.17
58.75,106.25,16.11,2.87,36,13.24
58.75,108.75,17.16,-1.13,21,18.29
58.75,111.25,20.95,-0.86,26,21.81
58.75,113.75,20.79,-4.65,17,25.44
58.75,116.25,14.08,-0.6,31,14.68
58.75,118.75,12.16,-2.28,26,14.44
58.75,121.25,13.43,-3.17,21,16.6
58.75,123.75,16.09,-2.26,15,18.35
58.75,126.25,15.15,-2.41,16,17.56
58.75,128.75,13.11,0.36,26,12.75
58.75,131.25,12.51,0.3,23,12.21
58.75,133.75,13.56,0.74,26,12.82
58.75,136.25,12.35,-2.06,22,14.41
58.75,138.75,10.61,-1.61,26,12.22
58.75,141.25,9.33,-2.21,23,11.54
58.75,143.75,9.7,-1.67,24,11.37
58.75,146.25,21.66,0.66,28,21
58.75,148.75,32,3.89,30,28.11
58.75,151.25,15.04,-5.01,25,20.05
58.75,153.75,18.84,-23.13,9,41.97
58.75,156.25,30.67,-8.27,22,38.94
58.75,158.75,43.78,7.47,33,36.31
58.75,161.25,51.93,2.95,26,48.98
58.75,163.75,91.83,27.91,38,63.92
58.75,166.25,66.16,10.93,35,55.23
58.75,168.75,75.43,6.12,30,69.31
58.75,171.25,77.78,20.23,39,57.55
58.75,173.75,85.39,10.86,35,74.53
58.75,176.25,89.16,10.95,29,78.21
58.75,178.75,100.82,20.99,35,79.83
58.75,181.25,91.19,6.48,27,84.71
58.75,183.75,84.19,3.44,26,80.75
58.75,186.25,94,19.19,35,74.81
58.75,188.75,92.27,25.55,40,66.72
58.75,191.25,96.48,32.78,39,63.7
58.75,193.75,100.67,42.8,43,57.87
58.75,196.25,110.55,50.86,44,59.69
58.75,198.75,110.18,48.65,44,61.53
58.75,201.25,70.29,12.55,32,57.74
58.75,203.75,43.43,-9.31,20,52.74
58.75,206.25,47.08,-64.32,2,111.4
58.75,208.75,58.92,-38.92,12,97.84
58.75,211.25,64.72,-89.01,3,153.73
58.75,213.75,64.36,-97.16,3,161.52
58.75,216.25,78.76,-55.25,7,134.01
58.75,218.75,191.28,-26.02,18,217.3
58.75,221.25,176.96,-37.94,18,214.9
58.75,223.75,110.51,-38.37,12,148.88
58.75,226.25,86.94,-17.44,19,104.38
58.75,228.75,45.38,0.95,29,44.43
58.75,231.25,35.89,-6.19,22,42.08
58.75,233.75,24.01,-8.53,14,32.54
58.75,236.25,15.88,-8.49,13,24.37
58.75,238.75,13.3,-7.7,10,21
58.75,241.25,10.85,-6.94,9,17.79
58.75,243.75,12.76,-3.53,15,16.29
58.75,246.25,14.47,-1.5,22,15.97
58.75,248.75,13.26,-3.25,19,16.51
58.75,251.25,11.66,-8.6,9,20.26
58.75,253.75,10.23,-7.73,12,17.96
58.75,256.25,8.99,-7.04,9,16.03
58.75,258.75,9.77,-5.69,10,15.46
58.75,261.25,19.29,6.4,39,12.89
58.75,263.75,13.22,0.57,30,12.65
58.75,266.25,6.04,-5.55,9,11.59
58.75,268.75,8.49,-6.13,10,14.62
58.75,271.25,6.08,-6.49,9,12.57
58.75,273.75,6.06,-7.6,8,13.66
58.75,276.25,8.8,-4.26,14,13.06
58.75,278.75,15.52,0.58,23,14.94
58.75,281.25,16.87,-2.55,23,19.42
58.75,283.75,7.45,-8.58,9,16.03
58.75,286.25,15.63,0.84,31,14.79
58.75,288.75,34.32,15.58,43,18.74
58.75,291.25,73.51,45.92,45,27.59
58.75,293.75,98.84,66.93,47,31.91
58.75,296.25,101.45,60.91,46,40.54
58.75,298.75,54.56,5.02,28,49.54
58.75,301.25,109.78,32.36,40,77.42
58.75,303.75,131.8,27.01,39,104.79
58.75,306.25,125.66,10.9,33,114.76
58.75,308.75,141.9,23.28,36,118.62
58.75,311.25,157.44,31.25,40,126.19
58.75,313.75,156.53,37.62,39,118.91
58.75,316.25,150.72,-6.15,25,156.87
58.75,318.75,142.73,5.77,28,136.96
58.75,321.25,124.39,-14.55,17,138.94
58.75,323.75,118.44,-19.08,12,137.52
58.75,326.25,149.25,12.44,36,136.81
58.75,328.75,165.73,31,43,134.73
58.75,331.25,166.05,28.86,38,137.19
58.75,333.75,156.41,18.37,35,138.04
58.75,336.25,158.64,17.53,34,141.11
58.75,338.75,158.86,18.26,34,140.6
58.75,341.25,166.85,30.4,40,136.45
58.75,343.75,191.79,56.4,43,135.39
58.75,346.25,194.23,60.64,43,133.59
58.75,348.75,177.45,46.9,43,130.55
58.75,351.25,142.52,17.81,35,124.71
58.75,353.75,108.84,-60.23,13,169.07
58.75,356.25,69.16,-49.12,10,118.28
58.75,358.75,93.65,-7.72,22,101.37
61.25,1.25,106.11,-21.69,15,127.8
61.25,3.75,88.94,-76.9,6,165.84
61.25,6.25,103.23,-107.93,7,211.16
61.25,8.75,28.08,-25.07,10,53.15
61.25,11.25,25.44,-13.33,11,38.77
61.25,13.75,19.59,-16.18,9,35.77
61.25,16.25,17.47,-18.62,8,36.09
61.25,18.75,24.37,-22.1,8,46.47
61.25,21.25,17.06,-47.25,5,64.31
61.25,23.75,16.73,-42.43,5,59.16
61.25,26.25,12.9,-44,3,56.9
61.25,28.75,14.65,-47.05,2,61.7
61.25,31.25,31.35,-33.27,8,64.62
61.25,33.75,36.95,-27.38,10,64.33
61.25,36.25,30.81,-29.85,9,60.66
61.25,38.75,31.52,-26.9,10,58.42
61.25,41.25,34.01,-28.62,10,62.63
61.25,43.75,29.64,-27.81,8,57.45
61.25,46.25,35.86,-17.75,16,53.61
61.25,48.75,38.6,-13.57,15,52.17
61.25,51.25,38.14,-12.38,15,50.52
61.25,53.75,40.45,-10.01,15,50.46
61.25,56.25,46.46,-5.86,21,52.32
61.25,58.75,39.42,-5.5,20,44.92
61.25,61.25,34.08,-1.3,22,35.38
61.25,63.75,33.93,-1.22,28,35.15
61.25,66.25,33.37,-5.99,19,39.36
61.25,68.75,33.65,-8.55,14,42.2
61.25,71.25,30.5,-11.13,12,41.63
61.25,73.75,37.96,-5.7,19,43.66
61.25,76.25,43.1,2.01,32,41.09
61.25,78.75,49.84,10.51,38,39.33
61.25,81.25,60.48,20.28,43,40.2
61.25,83.75,64.23,23.61,45,40.62
61.25,86.25,58.87,21.16,45,37.71
61.25,88.75,60.95,24.33,46,36.62
61.25,91.25,60.88,20.38,46,40.5
61.25,93.75,50.43,12.45,42,37.98
61.25,96.25,33.94,6.76,36,27.18
61.25,98.75,27.43,6.47,42,20.96
61.25,101.25,25.52,10.06,45,15.46
61.25,103.75,26.38,11.76,47,14.62
61.25,106.25,23.85,9.7,46,14.15
61.25,108.75,23.47,8.3,45,15.17
61.25,111.25,24.95,8.79,45,16.16
61.25,113.75,21.71,5.01,41,16.7
61.25,116.25,16.82,2.19,38,14.63
61.25,118.75,15.1,0.52,34,14.58
61.25,121.25,13.78,-0.68,30,14.46
61.25,123.75,13.25,0.75,31,12.5
61.25,126.25,12.94,0.18,26,12.76
61.25,128.75,14.53,2.17,32,12.36
61.25,131.25,11.8,2.14,36,9.66
61.25,133.75,9.3,0.78,28,8.52
61.25,136.25,7.63,-0.06,24,7.69
61.25,138.75,5.7,-0.46,22,6.16
61.25,141.25,6.18,-0.9,25,7.08
61.25,143.75,8.15,-0.81,27,8.96
61.25,146.25,12.55,-2.38,23,14.93
61.25,148.75,14.88,-1.74,24,16.62
61.25,151.25,15.79,-5.03,22,20.82
61.25,153.75,19.32,-7.55,19,26.87
61.25,156.25,24.48,-4.91,24,29.39
61.25,158.75,31.34,-2.23,26,33.57
61.25,161.25,49.56,12.26,36,37.3
61.25,163.75,56.4,11.25,28,45.15
61.25,166.25,54.56,9.13,27,45.43
61.25,168.75,47.49,1.4,25,46.09
61.25,171.25,45.19,-1.12,25,46.31
61.25,173.75,82.67,18.16,33,64.51
61.25,176.25,64.22,7.78,33,56.44
61.25,178.75,71.27,8.11,28,63.16
61.25,181.25,70.53,10.98,30,59.55
61.25,183.75,65.59,12.22,32,53.37
61.25,186.25,55.74,7.36,30,48.38
61.25,188.75,51.95,6.51,29,45.44
61.25,191.25,50.34,2.9,28,47.44
61.25,193.75,66.02,18.17,35,47.85
61.25,196.25,57.4,12.02,34,45.38
61.25,198.75,50.03,11.93,36,38.1
61.25,201.25,34.23,-4.16,27,38.39
61.25,203.75,25.19,-18.36,11,43.55
61.25,206.25,17.67,-39.18,5,56.85
61.25,208.75,18.87,-48.37,4,67.24
61.25,211.25,43.48,-75.85,4,119.33
61.25,213.75,59.62,-59.26,9,118.88
61.25,216.25,56.6,-39.93,10,96.53
61.25,218.75,68.59,-21.31,15,89.9
61.25,221.25,49.04,-0.94,23,49.98
61.25,223.75,38.5,10.93,40,27.57
61.25,226.25,35.52,8.91,39,26.61
61.25,228.75,29.73,-7.61,21,37.34
61.25,231.25,21.48,-9.19,15,30.67
61.25,233.75,14.54,-9.8,10,24.34
61.25,236.25,10.29,-6.54,17,16.83
61.25,238.75,12.63,-3.96,17,16.59
61.25,241.25,10.7,-4.26,17,14.96
61.25,243.75,12.66,-0.13,26,12.79
61.25,246.25,13.11,1.11,29,12
61.25,248.75,11.05,-1.18,20,12.23
61.25,251.25,8.18,-4.09,9,12.27
61.25,253.75,5.14,-7.4,4,12.54
61.25,256.25,4.02,-7.9,4,11.92
61.25,258.75,4.72,-7.06,8,11.78
61.25,261.25,6.65,-4.27,15,10.92
61.25,263.75,7.7,-4.11,13,11.81
61.25,266.25,9.25,-3.83,17,13.08
61.25,268.75,10,-2.67,15,12.67
61.25,271.25,10.16,-0.76,23,10.92
61.25,273.75,9.68,-2.94,20,12.62
61.25,276.25,10.4,-1.12,27,11.52
61.25,278.75,10.49,-2.23,22,12.72
61.25,281.25,14.88,-1.2,23,16.08
61.25,283.75,9.1,-8.82,17,17.92
61.25,286.25,24.33,6.55,37,17.78
61.25,288.75,67.07,47.81,47,19.26
61.25,291.25,117.86,98.35,47,19.51
61.25,293.75,151.76,127.49,47,24.27
61.25,296.25,55.2,28.92,44,26.28
61.25,298.75,47.21,6.27,30,40.94
61.25,301.25,112.74,36.93,42,75.81
61.25,303.75,111.8,23.89,40,87.91
61.25,306.25,104.97,5.97,31,99
61.25,308.75,126.67,34.72,41,91.95
61.25,311.25,103.1,-29.54,24,132.64
61.25,313.75,60.15,-42.18,16,102.33
61.25,316.25,69.41,-45.03,15,114.44
61.25,318.75,158.98,48.61,42,110.37
61.25,321.25,166.84,29.86,42,136.98
61.25,323.75,150.19,15.27,37,134.92
61.25,326.25,170.45,33.87,41,136.58
61.25,328.75,185.68,50.1,44,135.58
61.25,331.25,172.4,35.52,42,136.88
61.25,333.75,162.74,23.8,40,138.94
61.25,336.25,169.01,27.08,41,141.93
61.25,338.75,175.25,34.14,41,141.11
61.25,341.25,189.15,48.16,44,140.99
61.25,343.75,181.82,39.75,44,142.07
61.25,346.25,171.31,32.81,40,138.5
61.25,348.75,150.79,12.25,31,138.54
61.25,351.25,131.77,-0.92,28,132.69
61.25,353.75,129.66,-87.42,4,217.08
61.25,356.25,123.8,3.34,30,120.46
61.25,358.75,94.93,-39.56,13,134.49
63.75,1.25,116.63,-6.07,23,122.7
63.75,3.75,105.23,-22.28,14,127.51
63.75,6.25,76.32,-108.31,6,184.63
63.75,8.75,88.97,-66.34,11,155.31
63.75,11.25,68.23,-39.69,12,107.92
63.75,13.75,34.74,-26.97,8,61.71
63.75,16.25,27.15,-9.03,10,36.18
63.75,18.75,24.42,-17.65,10,42.07
63.75,21.25,22.47,-27.04,9,49.51
63.75,23.75,15.36,-36.99,7,52.35
63.75,26.25,18.42,-41.69,6,60.11
63.75,28.75,16.1,-53.75,4,69.85
63.75,31.25,16.75,-42.14,3,58.89
63.75,33.75,20.92,-33.23,5,54.15
63.75,36.25,19.96,-35.08,7,55.04
63.75,38.75,16.91,-31.47,5,48.38
63.75,41.25,16.24,-33.71,5,49.95
63.75,43.75,16.59,-36.54,3,53.13
63.75,46.25,21.42,-24.83,6,46.25
63.75,48.75,23.14,-27.67,7,50.81
63.75,51.25,30.79,-23.78,10,54.57
63.75,53.75,39.26,-15.49,14,54.75
63.75,56.25,43.03,-11.27,17,54.3
63.75,58.75,52.86,-5.28,18,58.14
63.75,61.25,48.74,4.03,29,44.71
63.75,63.75,46.36,2.49,30,43.87
63.75,66.25,43.29,0.85,28,42.44
63.75,68.75,41.15,-1.62,29,42.77
63.75,71.25,44.6,-0.83,29,45.43
63.75,73.75,52.9,6.54,35,46.36
63.75,76.25,61.42,14.49,40,46.93
63.75,78.75,66.52,21.51,43,45.01
63.75,81.25,74.49,28.61,45,45.88
63.75,83.75,70.42,24.67,44,45.75
63.75,86.25,74.66,28.93,45,45.73
63.75,88.75,77,33.05,46,43.95
63.75,91.25,68.35,26.49,46,41.86
63.75,93.75,55.73,18.44,45,37.29
63.75,96.25,41.83,12.72,44,29.11
63.75,98.75,36.92,14.81,45,22.11
63.75,101.25,32.86,16.83,47,16.03
63.75,103.75,33,19.11,47,13.89
63.75,106.25,29.19,16.03,47,13.16
63.75,108.75,24.67,12.32,47,12.35
63.75,111.25,22.9,8.92,45,13.98
63.75,113.75,21.64,8.96,45,12.68
63.75,116.25,22.14,10.5,46,11.64
63.75,118.75,19.29,7.83,44,11.46
63.75,121.25,18.72,7.26,44,11.46
63.75,123.75,17.81,6.43,39,11.38
63.75,126.25,17.62,6.76,41,10.86
63.75,128.75,17.63,7.89,44,9.74
63.75,131.25,14.82,7.28,45,7.54
63.75,133.75,11.52,5.24,42,6.28
63.75,136.25,9.82,3.41,39,6.41
63.75,138.75,8.49,3.71,43,4.78
63.75,141.25,6.84,0.38,34,6.46
63.75,143.75,7.75,-0.38,29,8.13
63.75,146.25,8.61,-3.51,20,12.12
63.75,148.75,9.69,-4.24,19,13.93
63.75,151.25,15.67,-6.17,14,21.84
63.75,153.75,16.77,-5.35,16,22.12
63.75,156.25,17,-6.8,13,23.8
63.75,158.75,16.13,-11.06,12,27.19
63.75,161.25,15.72,-9.31,13,25.03
63.75,163.75,25.5,-2.27,25,27.77
63.75,166.25,37.5,6.27,30,31.23
63.75,168.75,52.33,16.58,36,35.75
63.75,171.25,54.56,17.62,36,36.94
63.75,173.75,61.23,19.39,37,41.84
63.75,176.25,83.27,30.68,38,52.59
63.75,178.75,118.06,45.81,39,72.25
63.75,181.25,36.83,3.15,28,33.68
63.75,183.75,45.24,-1.68,28,46.92
63.75,186.25,37.86,-11.67,20,49.53
63.75,188.75,41.69,3.53,29,38.16
63.75,191.25,39.21,2.75,29,36.46
63.75,193.75,38.15,-0.93,31,39.08
63.75,196.25,47.21,3.8,30,43.41
63.75,198.75,43.3,10.37,34,32.93
63.75,201.25,33.92,0.11,30,33.81
63.75,203.75,25.57,-0.96,24,26.53
63.75,206.25,16.32,-18.95,9,35.27
63.75,208.75,12.25,-26.06,5,38.31
63.75,211.25,20.52,-8.36,14,28.88
63.75,213.75,26.37,-8.75,14,35.12
63.75,216.25,36.61,4.11,35,32.5
63.75,218.75,30.04,5.72,35,24.32
63.75,221.25,20.93,-2.46,23,23.39
63.75,223.75,18.55,-5.83,15,24.38
63.75,226.25,18.91,-7.56,14,26.47
63.75,228.75,17.85,-4.75,18,22.6
63.75,231.25,15.15,-6.22,13,21.37
63.75,233.75,13.17,-5.1,20,18.27
63.75,236.25,11.29,-4.48,19,15.77
63.75,238.75,10.8,-4.56,18,15.36
63.75,241.25,9.27,-3.04,18,12.31
63.75,243.75,8.14,-2.18,18,10.32
63.75,246.25,9,-1.26,20,10.26
63.75,248.75,7.72,-1.38,18,9.1
63.75,251.25,6.91,-1.71,16,8.62
63.75,253.75,5.16,-3.98,9,9.14
63.75,256.25,5.37,-4.99,9,10.36
63.75,258.75,5.08,-4.78,9,9.86
63.75,261.25,5.51,-3.48,13,8.99
63.75,263.75,5.3,-3.24,10,8.54
63.75,266.25,5.4,-2.91,9,8.31
63.75,268.75,5.81,-2,22,7.81
63.75,271.25,5.6,-1.54,17,7.14
63.75,273.75,16.63,2.35,32,14.28
63.75,276.25,14.9,1.88,34,13.02
63.75,278.75,13.61,-1.64,20,15.25
63.75,281.25,20.45,4.03,31,16.42
63.75,283.75,17.15,-0.56,26,17.71
63.75,286.25,48.02,32.92,47,15.1
63.75,288.75,89.99,72.29,47,17.7
63.75,291.25,109.27,92.22,47,17.05
63.75,293.75,135.46,110.07,47,25.39
63.75,296.25,70.26,45.7,45,24.56
63.75,298.75,26.66,-2.51,23,29.17
63.75,301.25,50.8,2.72,26,48.08
63.75,303.75,80.08,14.6,35,65.48
63.75,306.25,71.11,-3.86,28,74.97
63.75,308.75,45.7,-37.12,20,82.82
63.75,311.25,42.42,-29.9,14,72.32
63.75,313.75,27.69,-35.78,9,63.47
63.75,316.25,28.59,-48.51,6,77.1
63.75,318.75,82.06,-49.47,12,131.53
63.75,321.25,132.79,13.43,32,119.36
63.75,323.75,159.74,24.06,37,135.68
63.75,326.25,156.91,15.52,35,141.39
63.75,328.75,162.76,23.22,35,139.54
63.75,331.25,162.11,19.51,34,142.6
63.75,333.75,147.96,4.94,24,143.02
63.75,336.25,139.67,-7.06,25,146.73
63.75,338.75,123.6,-52.8,12,176.4
63.75,341.25,114.95,-75.13,12,190.08
63.75,343.75,139.35,-54.41,13,193.76
63.75,346.25,151.23,-5.6,21,156.83
63.75,348.75,156.54,26.31,37,130.23
63.75,351.25,136.6,12.43,30,124.17
63.75,353.75,129.72,11.71,31,118.01
63.75,356.25,126.37,11.01,31,115.36
63.75,358.75,123.36,5.72,29,117.64
66.25,1.25,127.89,26.19,33,101.7
66.25,3.75,118.06,15.13,30,102.93
66.25,6.25,109.83,13.18,30,96.65
66.25,8.75,102.95,8.7,30,94.25
66.25,11.25,100.2,-50.09,10,150.29
66.25,13.75,101.39,-58.52,11,159.91
66.25,16.25,47.95,-24.71,13,72.66
66.25,18.75,34.47,-10.8,17,45.27
66.25,21.25,31.03,-11.51,17,42.54
66.25,23.75,34.74,-16.2,14,50.94
66.25,26.25,32.52,-23.29,13,55.81
66.25,28.75,25.65,-27.49,9,53.14
66.25,31.25,22.77,-25.57,8,48.34
66.25,33.75,24.79,-26.7,10,51.49
66.25,36.25,21.23,-28.93,6,50.16
66.25,38.75,20.91,-26.7,6,47.61
66.25,41.25,29.59,-19.45,9,49.04
66.25,43.75,30.2,-16.23,11,46.43
66.25,46.25,26.6,-16.21,10,42.81
66.25,48.75,33.85,-12.49,14,46.34
66.25,51.25,43.61,-2.46,24,46.07
66.25,53.75,48.84,0.87,27,47.97
66.25,56.25,56.35,5.67,31,50.68
66.25,58.75,63.47,11.09,35,52.38
66.25,61.25,73.23,19.48,39,53.75
66.25,63.75,95.66,40.15,46,55.51
66.25,66.25,87.94,38.31,47,49.63
66.25,68.75,72.69,23.25,42,49.44
66.25,71.25,56.65,11,34,45.65
66.25,73.75,65.72,20.04,42,45.68
66.25,76.25,83.24,28.22,44,55.02
66.25,78.75,95.76,34.26,45,61.5
66.25,81.25,97.14,39.43,46,57.71
66.25,83.75,93.1,38.42,46,54.68
66.25,86.25,97.71,40.33,45,57.38
66.25,88.75,95.18,39.67,46,55.51
66.25,91.25,78.3,29.91,45,48.39
66.25,93.75,55.36,15.49,42,39.87
66.25,96.25,46.84,15.05,44,31.79
66.25,98.75,41.15,16.32,46,24.83
66.25,101.25,29.73,12.22,46,17.51
66.25,103.75,24.23,10.35,46,13.88
66.25,106.25,19.38,7.53,45,11.85
66.25,108.75,14.36,3.06,39,11.3
66.25,111.25,12.01,0.68,28,11.33
66.25,113.75,12.09,1.79,37,10.3
66.25,116.25,16.12,5.7,42,10.42
66.25,118.75,18.16,6.75,43,11.41
66.25,121.25,23.27,9.62,43,13.65
66.25,123.75,25.21,10.57,44,14.64
66.25,126.25,19.53,7.49,41,12.04
66.25,128.75,13.63,4.43,42,9.2
66.25,131.25,11.8,3.27,39,8.53
66.25,133.75,10.41,2.72,38,7.69
66.25,136.25,8.54,0.9,32,7.64
66.25,138.75,7.2,-0.28,28,7.48
66.25,141.25,7.4,-0.04,28,7.44
66.25,143.75,7.15,-1.76,20,8.91
66.25,146.25,9.14,-2.64,22,11.78
66.25,148.75,14.21,-0.56,28,14.77
66.25,151.25,17.03,0.19,29,16.84
66.25,153.75,16.15,-0.99,23,17.14
66.25,156.25,13.93,-3.8,17,17.73
66.25,158.75,14.85,-2.48,20,17.33
66.25,161.25,16.2,-1.82,21,18.02
66.25,163.75,20.96,-1.11,26,22.07
66.25,166.25,29.19,5.14,32,24.05
66.25,168.75,40.31,10.24,33,30.07
66.25,171.25,52.79,17.81,37,34.98
66.25,173.75,58.5,18.41,40,40.09
66.25,176.25,73.88,26.25,39,47.63
66.25,178.75,109.73,46.15,42,63.58
66.25,181.25,113.79,44.62,41,69.17
66.25,183.75,38.47,-6.36,21,44.83
66.25,186.25,23.22,-20.96,10,44.18
66.25,188.75,23.26,-16.84,13,40.1
66.25,191.25,21.25,-8.77,21,30.02
66.25,193.75,23.28,-21.64,9,44.92
